D,S1,S1_bot_bot,S2,S3,S4,S5,ProposedLTB,ProposedLTT2,Rahimi,Sanyal,Chen,ZZhu,Zhu,Conventional,Yuan12,Yuan15,Zhao,Jajodia,Hu,Du
863.0,76.337890625,76.337890625,24.087890625,8.33837890625,72.33837890625,40.33837890625,24.087890625,202.837890625,76.337890625,23.2548828125,54.7548828125,35.0048828125,152.6767578125,1167.353515625,48.6767578125,76.337890625,35.0048828125,44.33837890625,100.08837890625,1351.6767578125
864.0,75.994140625,75.994140625,24.244140625,8.24462890625,72.24462890625,40.24462890625,24.244140625,202.494140625,75.994140625,22.9111328125,54.4111328125,34.9111328125,151.9892578125,1167.978515625,48.4892578125,75.994140625,34.9111328125,43.99462890625,100.24462890625,1351.9892578125
865.0,75.994140625,75.994140625,24.244140625,8.24462890625,72.24462890625,40.24462890625,24.244140625,202.494140625,75.994140625,22.9111328125,54.4111328125,34.9111328125,151.9892578125,1167.978515625,48.4892578125,75.994140625,34.9111328125,43.99462890625,100.24462890625,1351.9892578125
866.0,75.6484375,75.6484375,23.8984375,8.14892578125,72.14892578125,40.14892578125,23.8984375,202.1484375,75.3984375,22.5654296875,54.0654296875,34.8154296875,151.2978515625,1168.595703125,48.2978515625,75.6484375,34.8154296875,43.64892578125,100.39892578125,1352.2978515625
867.0,75.6484375,75.6484375,23.8984375,8.14892578125,72.14892578125,40.14892578125,23.8984375,202.1484375,75.3984375,22.5654296875,54.0654296875,34.8154296875,151.2978515625,1168.595703125,48.2978515625,75.6484375,34.8154296875,43.64892578125,100.39892578125,1352.2978515625
868.0,75.30078125,75.30078125,24.05078125,8.05126953125,72.05126953125,40.05126953125,24.05078125,201.80078125,75.05078125,22.2177734375,53.7177734375,34.7177734375,150.6025390625,1169.205078125,48.1025390625,75.30078125,34.7177734375,43.30126953125,100.55126953125,1352.6025390625
869.0,75.30078125,75.30078125,24.05078125,8.05126953125,72.05126953125,40.05126953125,24.05078125,201.80078125,75.05078125,22.2177734375,53.7177734375,34.7177734375,150.6025390625,1169.205078125,48.1025390625,75.30078125,34.7177734375,43.30126953125,100.55126953125,1352.6025390625
870.0,74.951171875,74.951171875,23.701171875,7.95166015625,71.95166015625,39.95166015625,23.701171875,201.451171875,74.951171875,21.8681640625,53.3681640625,34.6181640625,149.9033203125,1169.806640625,47.9033203125,74.951171875,34.6181640625,42.95166015625,100.70166015625,1352.9033203125
871.0,74.951171875,74.951171875,23.701171875,7.95166015625,71.95166015625,39.95166015625,23.701171875,201.451171875,74.951171875,21.8681640625,53.3681640625,34.6181640625,149.9033203125,1169.806640625,47.9033203125,74.951171875,34.6181640625,42.95166015625,100.70166015625,1352.9033203125
872.0,74.599609375,74.599609375,23.849609375,7.85009765625,71.85009765625,39.85009765625,23.849609375,201.099609375,74.599609375,21.5166015625,53.0166015625,34.5166015625,149.2001953125,1170.400390625,47.7001953125,74.599609375,34.5166015625,42.60009765625,100.85009765625,1353.2001953125
873.0,74.599609375,74.599609375,23.849609375,7.85009765625,71.85009765625,39.85009765625,23.849609375,201.099609375,74.599609375,21.5166015625,53.0166015625,34.5166015625,149.2001953125,1170.400390625,47.7001953125,74.599609375,34.5166015625,42.60009765625,100.85009765625,1353.2001953125
874.0,74.24609375,74.24609375,23.49609375,7.74658203125,71.74658203125,39.74658203125,23.49609375,200.74609375,73.99609375,21.1630859375,52.6630859375,34.4130859375,148.4931640625,1170.986328125,47.4931640625,74.24609375,34.4130859375,42.24658203125,100.99658203125,1353.4931640625
875.0,74.24609375,74.24609375,23.49609375,7.74658203125,71.74658203125,39.74658203125,23.49609375,200.74609375,73.99609375,21.1630859375,52.6630859375,34.4130859375,148.4931640625,1170.986328125,47.4931640625,74.24609375,34.4130859375,42.24658203125,100.99658203125,1353.4931640625
876.0,73.890625,73.890625,23.640625,7.64111328125,71.64111328125,39.64111328125,23.640625,200.390625,73.640625,20.8076171875,52.3076171875,34.3076171875,147.7822265625,1171.564453125,47.2822265625,73.890625,34.3076171875,41.89111328125,101.14111328125,1353.7822265625
877.0,73.890625,73.890625,23.640625,7.64111328125,71.64111328125,39.64111328125,23.640625,200.390625,73.640625,20.8076171875,52.3076171875,34.3076171875,147.7822265625,1171.564453125,47.2822265625,73.890625,34.3076171875,41.89111328125,101.14111328125,1353.7822265625
878.0,73.533203125,73.533203125,23.283203125,7.53369140625,71.53369140625,39.53369140625,23.283203125,200.033203125,73.533203125,20.4501953125,51.9501953125,34.2001953125,147.0673828125,1172.134765625,47.0673828125,73.533203125,34.2001953125,41.53369140625,101.28369140625,1354.0673828125
879.0,73.533203125,73.533203125,23.283203125,7.53369140625,71.53369140625,39.53369140625,23.283203125,200.033203125,73.533203125,20.4501953125,51.9501953125,34.2001953125,147.0673828125,1172.134765625,47.0673828125,73.533203125,34.2001953125,41.53369140625,101.28369140625,1354.0673828125
880.0,73.173828125,73.173828125,23.423828125,7.42431640625,71.42431640625,39.42431640625,23.423828125,199.673828125,73.173828125,20.0908203125,51.5908203125,34.0908203125,146.3486328125,1172.697265625,46.8486328125,73.173828125,34.0908203125,41.17431640625,101.42431640625,1354.3486328125
881.0,73.173828125,73.173828125,23.423828125,7.42431640625,71.42431640625,39.42431640625,23.423828125,199.673828125,73.173828125,20.0908203125,51.5908203125,34.0908203125,146.3486328125,1172.697265625,46.8486328125,73.173828125,34.0908203125,41.17431640625,101.42431640625,1354.3486328125
882.0,72.8125,72.8125,23.0625,7.31298828125,71.31298828125,39.31298828125,23.0625,199.3125,72.5625,19.7294921875,51.2294921875,33.9794921875,145.6259765625,1173.251953125,46.6259765625,72.8125,33.9794921875,40.81298828125,101.56298828125,1354.6259765625
883.0,72.8125,72.8125,23.0625,7.31298828125,71.31298828125,39.31298828125,23.0625,199.3125,72.5625,19.7294921875,51.2294921875,33.9794921875,145.6259765625,1173.251953125,46.6259765625,72.8125,33.9794921875,40.81298828125,101.56298828125,1354.6259765625
884.0,72.44921875,72.44921875,23.19921875,7.19970703125,71.19970703125,39.19970703125,23.19921875,198.94921875,72.19921875,19.3662109375,50.8662109375,33.8662109375,144.8994140625,1173.798828125,46.3994140625,72.44921875,33.8662109375,40.44970703125,101.69970703125,1354.8994140625
885.0,72.44921875,72.44921875,23.19921875,7.19970703125,71.19970703125,39.19970703125,23.19921875,198.94921875,72.19921875,19.3662109375,50.8662109375,33.8662109375,144.8994140625,1173.798828125,46.3994140625,72.44921875,33.8662109375,40.44970703125,101.69970703125,1354.8994140625
886.0,72.083984375,72.083984375,22.833984375,7.08447265625,71.08447265625,39.08447265625,22.833984375,198.583984375,72.083984375,19.0009765625,50.5009765625,33.7509765625,144.1689453125,1174.337890625,46.1689453125,72.083984375,33.7509765625,40.08447265625,101.83447265625,1355.1689453125
887.0,72.083984375,72.083984375,22.833984375,7.08447265625,71.08447265625,39.08447265625,22.833984375,198.583984375,72.083984375,19.0009765625,50.5009765625,33.7509765625,144.1689453125,1174.337890625,46.1689453125,72.083984375,33.7509765625,40.08447265625,101.83447265625,1355.1689453125
888.0,71.716796875,71.716796875,22.966796875,6.96728515625,70.96728515625,38.96728515625,22.966796875,198.216796875,71.716796875,18.6337890625,50.1337890625,33.6337890625,143.4345703125,1174.869140625,45.9345703125,71.716796875,33.6337890625,39.71728515625,101.96728515625,1355.4345703125
889.0,71.716796875,71.716796875,22.966796875,6.96728515625,70.96728515625,38.96728515625,22.966796875,198.216796875,71.716796875,18.6337890625,50.1337890625,33.6337890625,143.4345703125,1174.869140625,45.9345703125,71.716796875,33.6337890625,39.71728515625,101.96728515625,1355.4345703125
890.0,71.34765625,71.34765625,22.59765625,6.84814453125,70.84814453125,38.84814453125,22.59765625,197.84765625,71.09765625,18.2646484375,49.7646484375,33.5146484375,142.6962890625,1175.392578125,45.6962890625,71.34765625,33.5146484375,39.34814453125,102.09814453125,1355.6962890625
891.0,71.34765625,71.34765625,22.59765625,6.84814453125,70.84814453125,38.84814453125,22.59765625,197.84765625,71.09765625,18.2646484375,49.7646484375,33.5146484375,142.6962890625,1175.392578125,45.6962890625,71.34765625,33.5146484375,39.34814453125,102.09814453125,1355.6962890625
892.0,70.9765625,70.9765625,22.7265625,6.72705078125,70.72705078125,38.72705078125,22.7265625,197.4765625,70.7265625,17.8935546875,49.3935546875,33.3935546875,141.9541015625,1175.908203125,45.4541015625,70.9765625,33.3935546875,38.97705078125,102.22705078125,1355.9541015625
893.0,70.9765625,70.9765625,22.7265625,6.72705078125,70.72705078125,38.72705078125,22.7265625,197.4765625,70.7265625,17.8935546875,49.3935546875,33.3935546875,141.9541015625,1175.908203125,45.4541015625,70.9765625,33.3935546875,38.97705078125,102.22705078125,1355.9541015625
894.0,70.603515625,70.603515625,22.353515625,6.60400390625,70.60400390625,38.60400390625,22.353515625,197.103515625,70.603515625,17.5205078125,49.0205078125,33.2705078125,141.2080078125,1176.416015625,45.2080078125,70.603515625,33.2705078125,38.60400390625,102.35400390625,1356.2080078125
895.0,70.603515625,70.603515625,22.353515625,6.60400390625,70.60400390625,38.60400390625,22.353515625,197.103515625,70.603515625,17.5205078125,49.0205078125,33.2705078125,141.2080078125,1176.416015625,45.2080078125,70.603515625,33.2705078125,38.60400390625,102.35400390625,1356.2080078125
896.0,70.228515625,70.228515625,22.478515625,14.47900390625,78.47900390625,46.47900390625,22.478515625,196.728515625,70.228515625,33.1455078125,48.6455078125,33.1455078125,140.4580078125,1176.916015625,44.9580078125,70.228515625,33.1455078125,38.22900390625,102.47900390625,1356.4580078125
897.0,70.228515625,70.228515625,22.478515625,14.47900390625,78.47900390625,46.47900390625,22.478515625,196.728515625,70.228515625,33.1455078125,48.6455078125,33.1455078125,140.4580078125,1176.916015625,44.9580078125,70.228515625,33.1455078125,38.22900390625,102.47900390625,1356.4580078125
898.0,69.8515625,69.8515625,22.1015625,14.35205078125,78.35205078125,46.35205078125,22.1015625,196.3515625,69.6015625,32.7685546875,48.2685546875,33.0185546875,139.7041015625,1177.408203125,44.7041015625,69.8515625,33.0185546875,37.85205078125,102.60205078125,1356.7041015625
899.0,69.8515625,69.8515625,22.1015625,14.35205078125,78.35205078125,46.35205078125,22.1015625,196.3515625,69.6015625,32.7685546875,48.2685546875,33.0185546875,139.7041015625,1177.408203125,44.7041015625,69.8515625,33.0185546875,37.85205078125,102.60205078125,1356.7041015625
900.0,69.47265625,69.47265625,22.22265625,14.22314453125,78.22314453125,46.22314453125,22.22265625,195.97265625,69.22265625,32.3896484375,47.8896484375,32.8896484375,138.9462890625,1177.892578125,44.4462890625,69.47265625,32.8896484375,37.47314453125,102.72314453125,1356.9462890625
901.0,69.47265625,69.47265625,22.22265625,14.22314453125,78.22314453125,46.22314453125,22.22265625,195.97265625,69.22265625,32.3896484375,47.8896484375,32.8896484375,138.9462890625,1177.892578125,44.4462890625,69.47265625,32.8896484375,37.47314453125,102.72314453125,1356.9462890625
902.0,69.091796875,69.091796875,21.841796875,14.09228515625,78.09228515625,46.09228515625,21.841796875,195.591796875,69.091796875,32.0087890625,47.5087890625,32.7587890625,138.1845703125,1178.369140625,44.1845703125,69.091796875,32.7587890625,37.09228515625,102.84228515625,1357.1845703125
903.0,69.091796875,69.091796875,21.841796875,14.09228515625,78.09228515625,46.09228515625,21.841796875,195.591796875,69.091796875,32.0087890625,47.5087890625,32.7587890625,138.1845703125,1178.369140625,44.1845703125,69.091796875,32.7587890625,37.09228515625,102.84228515625,1357.1845703125
904.0,68.708984375,68.708984375,21.958984375,13.95947265625,77.95947265625,45.95947265625,21.958984375,195.208984375,68.708984375,31.6259765625,47.1259765625,32.6259765625,137.4189453125,1178.837890625,43.9189453125,68.708984375,32.6259765625,36.70947265625,102.95947265625,1357.4189453125
905.0,68.708984375,68.708984375,21.958984375,13.95947265625,77.95947265625,45.95947265625,21.958984375,195.208984375,68.708984375,31.6259765625,47.1259765625,32.6259765625,137.4189453125,1178.837890625,43.9189453125,68.708984375,32.6259765625,36.70947265625,102.95947265625,1357.4189453125
906.0,68.32421875,68.32421875,21.57421875,13.82470703125,77.82470703125,45.82470703125,21.57421875,194.82421875,68.07421875,31.2412109375,46.7412109375,32.4912109375,136.6494140625,1179.298828125,43.6494140625,68.32421875,32.4912109375,36.32470703125,103.07470703125,1357.6494140625
907.0,68.32421875,68.32421875,21.57421875,13.82470703125,77.82470703125,45.82470703125,21.57421875,194.82421875,68.07421875,31.2412109375,46.7412109375,32.4912109375,136.6494140625,1179.298828125,43.6494140625,68.32421875,32.4912109375,36.32470703125,103.07470703125,1357.6494140625
908.0,67.9375,67.9375,21.6875,13.68798828125,77.68798828125,45.68798828125,21.6875,194.4375,67.6875,30.8544921875,46.3544921875,32.3544921875,135.8759765625,1179.751953125,43.3759765625,67.9375,32.3544921875,35.93798828125,103.18798828125,1357.8759765625
909.0,67.9375,67.9375,21.6875,13.68798828125,77.68798828125,45.68798828125,21.6875,194.4375,67.6875,30.8544921875,46.3544921875,32.3544921875,135.8759765625,1179.751953125,43.3759765625,67.9375,32.3544921875,35.93798828125,103.18798828125,1357.8759765625
910.0,67.548828125,67.548828125,21.298828125,13.54931640625,77.54931640625,45.54931640625,21.298828125,194.048828125,67.548828125,30.4658203125,45.9658203125,32.2158203125,135.0986328125,1180.197265625,43.0986328125,67.548828125,32.2158203125,35.54931640625,103.29931640625,1358.0986328125
911.0,67.548828125,67.548828125,21.298828125,13.54931640625,77.54931640625,45.54931640625,21.298828125,194.048828125,67.548828125,30.4658203125,45.9658203125,32.2158203125,135.0986328125,1180.197265625,43.0986328125,67.548828125,32.2158203125,35.54931640625,103.29931640625,1358.0986328125
912.0,67.158203125,67.158203125,21.408203125,13.40869140625,77.40869140625,45.40869140625,21.408203125,193.658203125,67.158203125,30.0751953125,45.5751953125,32.0751953125,134.3173828125,1180.634765625,42.8173828125,67.158203125,32.0751953125,35.15869140625,103.40869140625,1358.3173828125
913.0,67.158203125,67.158203125,21.408203125,13.40869140625,77.40869140625,45.40869140625,21.408203125,193.658203125,67.158203125,30.0751953125,45.5751953125,32.0751953125,134.3173828125,1180.634765625,42.8173828125,67.158203125,32.0751953125,35.15869140625,103.40869140625,1358.3173828125
914.0,66.765625,66.765625,21.015625,13.26611328125,77.26611328125,45.26611328125,21.015625,193.265625,66.515625,29.6826171875,45.1826171875,31.9326171875,133.5322265625,1181.064453125,42.5322265625,66.765625,31.9326171875,34.76611328125,103.51611328125,1358.5322265625
915.0,66.765625,66.765625,21.015625,13.26611328125,77.26611328125,45.26611328125,21.015625,193.265625,66.515625,29.6826171875,45.1826171875,31.9326171875,133.5322265625,1181.064453125,42.5322265625,66.765625,31.9326171875,34.76611328125,103.51611328125,1358.5322265625
916.0,66.37109375,66.37109375,21.12109375,13.12158203125,77.12158203125,45.12158203125,21.12109375,192.87109375,66.12109375,29.2880859375,44.7880859375,31.7880859375,132.7431640625,1181.486328125,42.2431640625,66.37109375,31.7880859375,34.37158203125,103.62158203125,1358.7431640625
917.0,66.37109375,66.37109375,21.12109375,13.12158203125,77.12158203125,45.12158203125,21.12109375,192.87109375,66.12109375,29.2880859375,44.7880859375,31.7880859375,132.7431640625,1181.486328125,42.2431640625,66.37109375,31.7880859375,34.37158203125,103.62158203125,1358.7431640625
918.0,65.974609375,65.974609375,20.724609375,12.97509765625,76.97509765625,44.97509765625,20.724609375,192.474609375,65.974609375,28.8916015625,44.3916015625,31.6416015625,131.9501953125,1181.900390625,41.9501953125,65.974609375,31.6416015625,33.97509765625,103.72509765625,1358.9501953125
919.0,65.974609375,65.974609375,20.724609375,12.97509765625,76.97509765625,44.97509765625,20.724609375,192.474609375,65.974609375,28.8916015625,44.3916015625,31.6416015625,131.9501953125,1181.900390625,41.9501953125,65.974609375,31.6416015625,33.97509765625,103.72509765625,1358.9501953125
920.0,65.576171875,65.576171875,20.826171875,12.82666015625,76.82666015625,44.82666015625,20.826171875,192.076171875,65.576171875,28.4931640625,43.9931640625,31.4931640625,131.1533203125,1182.306640625,41.6533203125,65.576171875,31.4931640625,33.57666015625,103.82666015625,1359.1533203125
921.0,65.576171875,65.576171875,20.826171875,12.82666015625,76.82666015625,44.82666015625,20.826171875,192.076171875,65.576171875,28.4931640625,43.9931640625,31.4931640625,131.1533203125,1182.306640625,41.6533203125,65.576171875,31.4931640625,33.57666015625,103.82666015625,1359.1533203125
922.0,65.17578125,65.17578125,20.42578125,12.67626953125,76.67626953125,44.67626953125,20.42578125,191.67578125,64.92578125,28.0927734375,43.5927734375,31.3427734375,130.3525390625,1182.705078125,41.3525390625,65.17578125,31.3427734375,33.17626953125,103.92626953125,1359.3525390625
923.0,65.17578125,65.17578125,20.42578125,12.67626953125,76.67626953125,44.67626953125,20.42578125,191.67578125,64.92578125,28.0927734375,43.5927734375,31.3427734375,130.3525390625,1182.705078125,41.3525390625,65.17578125,31.3427734375,33.17626953125,103.92626953125,1359.3525390625
924.0,64.7734375,64.7734375,20.5234375,12.52392578125,76.52392578125,44.52392578125,20.5234375,191.2734375,64.5234375,27.6904296875,43.1904296875,31.1904296875,129.5478515625,1183.095703125,41.0478515625,64.7734375,31.1904296875,32.77392578125,104.02392578125,1359.5478515625
925.0,64.7734375,64.7734375,20.5234375,12.52392578125,76.52392578125,44.52392578125,20.5234375,191.2734375,64.5234375,27.6904296875,43.1904296875,31.1904296875,129.5478515625,1183.095703125,41.0478515625,64.7734375,31.1904296875,32.77392578125,104.02392578125,1359.5478515625
926.0,64.369140625,64.369140625,20.119140625,12.36962890625,76.36962890625,44.36962890625,20.119140625,190.869140625,64.369140625,27.2861328125,42.7861328125,31.0361328125,128.7392578125,1183.478515625,40.7392578125,64.369140625,31.0361328125,32.36962890625,104.11962890625,1359.7392578125
927.0,64.369140625,64.369140625,20.119140625,12.36962890625,76.36962890625,44.36962890625,20.119140625,190.869140625,64.369140625,27.2861328125,42.7861328125,31.0361328125,128.7392578125,1183.478515625,40.7392578125,64.369140625,31.0361328125,32.36962890625,104.11962890625,1359.7392578125
928.0,63.962890625,63.962890625,20.212890625,12.21337890625,76.21337890625,44.21337890625,20.212890625,190.462890625,63.962890625,26.8798828125,42.3798828125,30.8798828125,127.9267578125,1183.853515625,40.4267578125,63.962890625,30.8798828125,31.96337890625,104.21337890625,1359.9267578125
929.0,63.962890625,63.962890625,20.212890625,12.21337890625,76.21337890625,44.21337890625,20.212890625,190.462890625,63.962890625,26.8798828125,42.3798828125,30.8798828125,127.9267578125,1183.853515625,40.4267578125,63.962890625,30.8798828125,31.96337890625,104.21337890625,1359.9267578125
930.0,63.5546875,63.5546875,19.8046875,12.05517578125,76.05517578125,44.05517578125,19.8046875,190.0546875,63.3046875,26.4716796875,41.9716796875,30.7216796875,127.1103515625,1184.220703125,40.1103515625,63.5546875,30.7216796875,31.55517578125,104.30517578125,1360.1103515625
931.0,63.5546875,63.5546875,19.8046875,12.05517578125,76.05517578125,44.05517578125,19.8046875,190.0546875,63.3046875,26.4716796875,41.9716796875,30.7216796875,127.1103515625,1184.220703125,40.1103515625,63.5546875,30.7216796875,31.55517578125,104.30517578125,1360.1103515625
932.0,63.14453125,63.14453125,19.89453125,11.89501953125,75.89501953125,43.89501953125,19.89453125,189.64453125,62.89453125,26.0615234375,41.5615234375,30.5615234375,126.2900390625,1184.580078125,39.7900390625,63.14453125,30.5615234375,31.14501953125,104.39501953125,1360.2900390625
933.0,63.14453125,63.14453125,19.89453125,11.89501953125,75.89501953125,43.89501953125,19.89453125,189.64453125,62.89453125,26.0615234375,41.5615234375,30.5615234375,126.2900390625,1184.580078125,39.7900390625,63.14453125,30.5615234375,31.14501953125,104.39501953125,1360.2900390625
934.0,62.732421875,62.732421875,19.482421875,11.73291015625,75.73291015625,43.73291015625,19.482421875,189.232421875,62.732421875,25.6494140625,41.1494140625,30.3994140625,125.4658203125,1184.931640625,39.4658203125,62.732421875,30.3994140625,30.73291015625,104.48291015625,1360.4658203125
935.0,62.732421875,62.732421875,19.482421875,11.73291015625,75.73291015625,43.73291015625,19.482421875,189.232421875,62.732421875,25.6494140625,41.1494140625,30.3994140625,125.4658203125,1184.931640625,39.4658203125,62.732421875,30.3994140625,30.73291015625,104.48291015625,1360.4658203125
936.0,62.318359375,62.318359375,19.568359375,11.56884765625,75.56884765625,43.56884765625,19.568359375,188.818359375,62.318359375,25.2353515625,40.7353515625,30.2353515625,124.6376953125,1185.275390625,39.1376953125,62.318359375,30.2353515625,30.31884765625,104.56884765625,1360.6376953125
937.0,62.318359375,62.318359375,19.568359375,11.56884765625,75.56884765625,43.56884765625,19.568359375,188.818359375,62.318359375,25.2353515625,40.7353515625,30.2353515625,124.6376953125,1185.275390625,39.1376953125,62.318359375,30.2353515625,30.31884765625,104.56884765625,1360.6376953125
938.0,61.90234375,61.90234375,19.15234375,11.40283203125,75.40283203125,43.40283203125,19.15234375,188.40234375,61.65234375,24.8193359375,40.3193359375,30.0693359375,123.8056640625,1185.611328125,38.8056640625,61.90234375,30.0693359375,29.90283203125,104.65283203125,1360.8056640625
939.0,61.90234375,61.90234375,19.15234375,11.40283203125,75.40283203125,43.40283203125,19.15234375,188.40234375,61.65234375,24.8193359375,40.3193359375,30.0693359375,123.8056640625,1185.611328125,38.8056640625,61.90234375,30.0693359375,29.90283203125,104.65283203125,1360.8056640625
940.0,61.484375,61.484375,19.234375,11.23486328125,75.23486328125,43.23486328125,19.234375,187.984375,61.234375,24.4013671875,39.9013671875,29.9013671875,122.9697265625,1185.939453125,38.4697265625,61.484375,29.9013671875,29.48486328125,104.73486328125,1360.9697265625
941.0,61.484375,61.484375,19.234375,11.23486328125,75.23486328125,43.23486328125,19.234375,187.984375,61.234375,24.4013671875,39.9013671875,29.9013671875,122.9697265625,1185.939453125,38.4697265625,61.484375,29.9013671875,29.48486328125,104.73486328125,1360.9697265625
942.0,61.064453125,61.064453125,18.814453125,11.06494140625,75.06494140625,43.06494140625,18.814453125,187.564453125,61.064453125,23.9814453125,39.4814453125,29.7314453125,122.1298828125,1186.259765625,38.1298828125,61.064453125,29.7314453125,29.06494140625,104.81494140625,1361.1298828125
943.0,61.064453125,61.064453125,18.814453125,11.06494140625,75.06494140625,43.06494140625,18.814453125,187.564453125,61.064453125,23.9814453125,39.4814453125,29.7314453125,122.1298828125,1186.259765625,38.1298828125,61.064453125,29.7314453125,29.06494140625,104.81494140625,1361.1298828125
944.0,60.642578125,60.642578125,18.892578125,10.89306640625,74.89306640625,42.89306640625,18.892578125,187.142578125,60.642578125,23.5595703125,39.0595703125,29.5595703125,121.2861328125,1186.572265625,37.7861328125,60.642578125,29.5595703125,28.64306640625,104.89306640625,1361.2861328125
945.0,60.642578125,60.642578125,18.892578125,10.89306640625,74.89306640625,42.89306640625,18.892578125,187.142578125,60.642578125,23.5595703125,39.0595703125,29.5595703125,121.2861328125,1186.572265625,37.7861328125,60.642578125,29.5595703125,28.64306640625,104.89306640625,1361.2861328125
946.0,60.21875,60.21875,18.46875,10.71923828125,74.71923828125,42.71923828125,18.46875,186.71875,59.96875,23.1357421875,38.6357421875,29.3857421875,120.4384765625,1186.876953125,37.4384765625,60.21875,29.3857421875,28.21923828125,104.96923828125,1361.4384765625
947.0,60.21875,60.21875,18.46875,10.71923828125,74.71923828125,42.71923828125,18.46875,186.71875,59.96875,23.1357421875,38.6357421875,29.3857421875,120.4384765625,1186.876953125,37.4384765625,60.21875,29.3857421875,28.21923828125,104.96923828125,1361.4384765625
948.0,59.79296875,59.79296875,18.54296875,10.54345703125,74.54345703125,42.54345703125,18.54296875,186.29296875,59.54296875,22.7099609375,38.2099609375,29.2099609375,119.5869140625,1187.173828125,37.0869140625,59.79296875,29.2099609375,27.79345703125,105.04345703125,1361.5869140625
949.0,59.79296875,59.79296875,18.54296875,10.54345703125,74.54345703125,42.54345703125,18.54296875,186.29296875,59.54296875,22.7099609375,38.2099609375,29.2099609375,119.5869140625,1187.173828125,37.0869140625,59.79296875,29.2099609375,27.79345703125,105.04345703125,1361.5869140625
950.0,59.365234375,59.365234375,18.115234375,10.36572265625,74.36572265625,42.36572265625,18.115234375,185.865234375,59.365234375,22.2822265625,37.7822265625,29.0322265625,118.7314453125,1187.462890625,36.7314453125,59.365234375,29.0322265625,27.36572265625,105.11572265625,1361.7314453125
951.0,59.365234375,59.365234375,18.115234375,10.36572265625,74.36572265625,42.36572265625,18.115234375,185.865234375,59.365234375,22.2822265625,37.7822265625,29.0322265625,118.7314453125,1187.462890625,36.7314453125,59.365234375,29.0322265625,27.36572265625,105.11572265625,1361.7314453125
952.0,58.935546875,58.935546875,18.185546875,10.18603515625,74.18603515625,42.18603515625,18.185546875,185.435546875,58.935546875,21.8525390625,37.3525390625,28.8525390625,117.8720703125,1187.744140625,36.3720703125,58.935546875,28.8525390625,26.93603515625,105.18603515625,1361.8720703125
953.0,58.935546875,58.935546875,18.185546875,10.18603515625,74.18603515625,42.18603515625,18.185546875,185.435546875,58.935546875,21.8525390625,37.3525390625,28.8525390625,117.8720703125,1187.744140625,36.3720703125,58.935546875,28.8525390625,26.93603515625,105.18603515625,1361.8720703125
954.0,58.50390625,58.50390625,17.75390625,10.00439453125,74.00439453125,42.00439453125,17.75390625,185.00390625,58.25390625,21.4208984375,36.9208984375,28.6708984375,117.0087890625,1188.017578125,36.0087890625,58.50390625,28.6708984375,26.50439453125,105.25439453125,1362.0087890625
955.0,58.50390625,58.50390625,17.75390625,10.00439453125,74.00439453125,42.00439453125,17.75390625,185.00390625,58.25390625,21.4208984375,36.9208984375,28.6708984375,117.0087890625,1188.017578125,36.0087890625,58.50390625,28.6708984375,26.50439453125,105.25439453125,1362.0087890625
956.0,58.0703125,58.0703125,17.8203125,9.82080078125,73.82080078125,41.82080078125,17.8203125,184.5703125,57.8203125,20.9873046875,36.4873046875,28.4873046875,116.1416015625,1188.283203125,35.6416015625,58.0703125,28.4873046875,26.07080078125,105.32080078125,1362.1416015625
957.0,58.0703125,58.0703125,17.8203125,9.82080078125,73.82080078125,41.82080078125,17.8203125,184.5703125,57.8203125,20.9873046875,36.4873046875,28.4873046875,116.1416015625,1188.283203125,35.6416015625,58.0703125,28.4873046875,26.07080078125,105.32080078125,1362.1416015625
958.0,57.634765625,57.634765625,17.384765625,9.63525390625,73.63525390625,41.63525390625,17.384765625,184.134765625,57.634765625,20.5517578125,36.0517578125,28.3017578125,115.2705078125,1188.541015625,35.2705078125,57.634765625,28.3017578125,25.63525390625,105.38525390625,1362.2705078125
959.0,57.634765625,57.634765625,17.384765625,9.63525390625,73.63525390625,41.63525390625,17.384765625,184.134765625,57.634765625,20.5517578125,36.0517578125,28.3017578125,115.2705078125,1188.541015625,35.2705078125,57.634765625,28.3017578125,25.63525390625,105.38525390625,1362.2705078125
960.0,57.197265625,57.197265625,17.447265625,13.44775390625,77.44775390625,45.44775390625,17.447265625,183.697265625,57.197265625,28.1142578125,35.6142578125,28.1142578125,114.3955078125,1188.791015625,34.8955078125,57.197265625,28.1142578125,25.19775390625,105.44775390625,1362.3955078125
961.0,57.197265625,57.197265625,17.447265625,13.44775390625,77.44775390625,45.44775390625,17.447265625,183.697265625,57.197265625,28.1142578125,35.6142578125,28.1142578125,114.3955078125,1188.791015625,34.8955078125,57.197265625,28.1142578125,25.19775390625,105.44775390625,1362.3955078125
962.0,56.7578125,56.7578125,17.0078125,13.25830078125,77.25830078125,45.25830078125,17.0078125,183.2578125,56.5078125,27.6748046875,35.1748046875,27.9248046875,113.5166015625,1189.033203125,34.5166015625,56.7578125,27.9248046875,24.75830078125,105.50830078125,1362.5166015625
963.0,56.7578125,56.7578125,17.0078125,13.25830078125,77.25830078125,45.25830078125,17.0078125,183.2578125,56.5078125,27.6748046875,35.1748046875,27.9248046875,113.5166015625,1189.033203125,34.5166015625,56.7578125,27.9248046875,24.75830078125,105.50830078125,1362.5166015625
